"series_id","method_id","forecast","horizon","timestamp","origin_timestamp"
"O92","SMARTFCS",3846.38,1,64,63
"O92","SMARTFCS",3817.22,2,65,63
"O92","SMARTFCS",3788.06,3,66,63
"O92","SMARTFCS",3758.9,4,67,63
"O92","SMARTFCS",3729.75,5,68,63
"O92","SMARTFCS",3700.59,6,69,63
"O92","SMARTFCS",3671.43,7,70,63
"O92","SMARTFCS",3642.27,8,71,63
"O92","THETAsm",3793.98,1,64,63
"O92","THETAsm",3760.36,2,65,63
"O92","THETAsm",3732.12,3,66,63
"O92","THETAsm",3708.4,4,67,63
"O92","THETAsm",3688.48,5,68,63
"O92","THETAsm",3671.74,6,69,63
"O92","THETAsm",3657.68,7,70,63
"O92","THETAsm",3645.87,8,71,63
"O92","THETA",3807.15,1,64,63
"O92","THETA",3778.94,2,65,63
"O92","THETA",3755.41,3,66,63
"O92","THETA",3734.96,4,67,63
"O92","THETA",3716.55,5,68,63
"O92","THETA",3699.51,6,69,63
"O92","THETA",3683.38,7,70,63
"O92","THETA",3667.88,8,71,63
"O92","RBF",3831.01,1,64,63
"O92","RBF",3815.94,2,65,63
"O92","RBF",3799.13,3,66,63
"O92","RBF",3780.64,4,67,63
"O92","RBF",3760.54,5,68,63
"O92","RBF",3738.86,6,69,63
"O92","RBF",3715.67,7,70,63
"O92","RBF",3691.02,8,71,63
"O92","ForcX",3807.39,1,64,63
"O92","ForcX",3778.01,2,65,63
"O92","ForcX",3748.62,3,66,63
"O92","ForcX",3719.24,4,67,63
"O92","ForcX",3689.85,5,68,63
"O92","ForcX",3660.47,6,69,63
"O92","ForcX",3631.08,7,70,63
"O92","ForcX",3601.7,8,71,63
"O93","NAIVE2",2877,1,64,63
"O93","NAIVE2",2877,2,65,63
"O93","NAIVE2",2877,3,66,63
"O93","NAIVE2",2877,4,67,63
"O93","NAIVE2",2877,5,68,63
"O93","NAIVE2",2877,6,69,63
"O93","NAIVE2",2877,7,70,63
"O93","NAIVE2",2877,8,71,63
"O93","SINGLE",2877,1,64,63
"O93","SINGLE",2877,2,65,63
"O93","SINGLE",2877,3,66,63
"O93","SINGLE",2877,4,67,63
"O93","SINGLE",2877,5,68,63
"O93","SINGLE",2877,6,69,63
"O93","SINGLE",2877,7,70,63
"O93","SINGLE",2877,8,71,63
"O93","HOLT",2841.89,1,64,63
"O93","HOLT",2807.57,2,65,63
"O93","HOLT",2773.24,3,66,63
"O93","HOLT",2738.92,4,67,63
"O93","HOLT",2704.59,5,68,63
"O93","HOLT",2670.27,6,69,63
"O93","HOLT",2635.95,7,70,63
"O93","HOLT",2601.62,8,71,63
"O93","DAMPEN",2849.29,1,64,63
"O93","DAMPEN",2821.7,2,65,63
"O93","DAMPEN",2794.35,3,66,63
"O93","DAMPEN",2767.26,4,67,63
"O93","DAMPEN",2740.41,5,68,63
"O93","DAMPEN",2713.81,6,69,63
"O93","DAMPEN",2687.45,7,70,63
"O93","DAMPEN",2661.33,8,71,63
"O93","WINTER",2841.89,1,64,63
"O93","WINTER",2807.57,2,65,63
"O93","WINTER",2773.24,3,66,63
"O93","WINTER",2738.92,4,67,63
"O93","WINTER",2704.59,5,68,63
"O93","WINTER",2670.27,6,69,63
"O93","WINTER",2635.95,7,70,63
"O93","WINTER",2601.62,8,71,63
"O93","COMB S-H-D",2856.06,1,64,63
"O93","COMB S-H-D",2835.42,2,65,63
"O93","COMB S-H-D",2814.86,3,66,63
"O93","COMB S-H-D",2794.39,4,67,63
"O93","COMB S-H-D",2774,5,68,63
"O93","COMB S-H-D",2753.69,6,69,63
"O93","COMB S-H-D",2733.47,7,70,63
"O93","COMB S-H-D",2713.32,8,71,63
"O93","B-J auto",2861.05,1,64,63
"O93","B-J auto",2845.72,2,65,63
"O93","B-J auto",2832.22,3,66,63
"O93","B-J auto",2820.34,4,67,63
"O93","B-J auto",2809.89,5,68,63
"O93","B-J auto",2800.68,6,69,63
"O93","B-J auto",2792.58,7,70,63
"O93","B-J auto",2785.45,8,71,63
"O93","AutoBox1",2855.05,1,64,63
"O93","AutoBox1",2833.1,2,65,63
"O93","AutoBox1",2811.15,3,66,63
"O93","AutoBox1",2789.2,4,67,63
"O93","AutoBox1",2767.25,5,68,63
"O93","AutoBox1",2745.3,6,69,63
"O93","AutoBox1",2723.35,7,70,63
"O93","AutoBox1",2701.4,8,71,63
"O93","AutoBox2",2845.73,1,64,63
"O93","AutoBox2",2814.46,2,65,63
"O93","AutoBox2",2783.19,3,66,63
"O93","AutoBox2",2751.92,4,67,63
"O93","AutoBox2",2720.65,5,68,63
"O93","AutoBox2",2689.38,6,69,63
"O93","AutoBox2",2658.11,7,70,63
"O93","AutoBox2",2626.84,8,71,63
"O93","AutoBox3",2869.23,1,64,63
"O93","AutoBox3",2849.54,2,65,63
"O93","AutoBox3",2823.99,3,66,63
"O93","AutoBox3",2802.49,4,67,63
"O93","AutoBox3",2782.99,5,68,63
"O93","AutoBox3",2762.11,6,69,63
"O93","AutoBox3",2740.55,7,70,63
"O93","AutoBox3",2719.46,8,71,63
"O93","ROBUST-Trend",2846.33,1,64,63
"O93","ROBUST-Trend",2815.67,2,65,63
"O93","ROBUST-Trend",2785,3,66,63
"O93","ROBUST-Trend",2754.33,4,67,63
"O93","ROBUST-Trend",2723.67,5,68,63
"O93","ROBUST-Trend",2693,6,69,63
"O93","ROBUST-Trend",2662.33,7,70,63
"O93","ROBUST-Trend",2631.67,8,71,63
"O93","ARARMA",2851.84,1,64,63
"O93","ARARMA",2826.9,2,65,63
"O93","ARARMA",2802.18,3,66,63
"O93","ARARMA",2777.68,4,67,63
"O93","ARARMA",2753.39,5,68,63
"O93","ARARMA",2729.31,6,69,63
"O93","ARARMA",2705.44,7,70,63
"O93","ARARMA",2681.78,8,71,63
"O93","Auto-ANN",2850.4,1,64,63
"O93","Auto-ANN",2823.99,2,65,63
"O93","Auto-ANN",2797.78,3,66,63
"O93","Auto-ANN",2771.77,4,67,63
"O93","Auto-ANN",2745.96,5,68,63
"O93","Auto-ANN",2720.33,6,69,63
"O93","Auto-ANN",2694.9,7,70,63
"O93","Auto-ANN",2669.66,8,71,63
"O93","Flors-Pearc1",2851.65,1,64,63
"O93","Flors-Pearc1",2821.4,2,65,63
"O93","Flors-Pearc1",2791.29,3,66,63
"O93","Flors-Pearc1",2761.33,4,67,63
"O93","Flors-Pearc1",2731.53,5,68,63
"O93","Flors-Pearc1",2701.87,6,69,63
"O93","Flors-Pearc1",2672.36,7,70,63
"O93","Flors-Pearc1",2643,8,71,63
"O93","Flors-Pearc2",2853.93,1,64,63
"O93","Flors-Pearc2",2828.89,2,65,63
"O93","Flors-Pearc2",2805.72,3,66,63
"O93","Flors-Pearc2",2784.29,4,67,63
"O93","Flors-Pearc2",2764.47,5,68,63
"O93","Flors-Pearc2",2746.13,6,69,63
"O93","Flors-Pearc2",2729.17,7,70,63
"O93","Flors-Pearc2",2713.48,8,71,63
"O93","PP-Autocast",2849.62,1,64,63
"O93","PP-Autocast",2822.36,2,65,63
"O93","PP-Autocast",2795.38,3,66,63
"O93","PP-Autocast",2768.66,4,67,63
"O93","PP-Autocast",2742.21,5,68,63
"O93","PP-Autocast",2716.03,6,69,63
"O93","PP-Autocast",2690.11,7,70,63
"O93","PP-Autocast",2664.45,8,71,63
"O93","ForecastPro",2844.3,1,64,63
"O93","ForecastPro",2812.09,2,65,63
"O93","ForecastPro",2779.88,3,66,63
"O93","ForecastPro",2747.67,4,67,63
"O93","ForecastPro",2715.47,5,68,63
"O93","ForecastPro",2683.25,6,69,63
"O93","ForecastPro",2651.04,7,70,63
"O93","ForecastPro",2618.83,8,71,63
"O93","SMARTFCS",2844.83,1,64,63
"O93","SMARTFCS",2814.31,2,65,63
"O93","SMARTFCS",2783.8,3,66,63
"O93","SMARTFCS",2753.28,4,67,63
"O93","SMARTFCS",2722.76,5,68,63
"O93","SMARTFCS",2692.24,6,69,63
"O93","SMARTFCS",2661.73,7,70,63
"O93","SMARTFCS",2631.21,8,71,63
"O93","THETAsm",2850.37,1,64,63
"O93","THETAsm",2828,2,65,63
"O93","THETAsm",2809.21,3,66,63
"O93","THETAsm",2793.42,4,67,63
"O93","THETAsm",2780.16,5,68,63
"O93","THETAsm",2769.02,6,69,63
"O93","THETAsm",2759.67,7,70,63
"O93","THETAsm",2751.81,8,71,63
"O93","THETA",2845.53,1,64,63
"O93","THETA",2814.59,2,65,63
"O93","THETA",2783.79,3,66,63
"O93","THETA",2753.15,4,67,63
"O93","THETA",2722.66,5,68,63
"O93","THETA",2692.33,6,69,63
"O93","THETA",2662.14,7,70,63
"O93","THETA",2632.1,8,71,63
"O93","RBF",2867.38,1,64,63
"O93","RBF",2851.34,2,65,63
"O93","RBF",2833.31,3,66,63
"O93","RBF",2813.38,4,67,63
"O93","RBF",2791.6,5,68,63
"O93","RBF",2768.06,6,69,63
"O93","RBF",2742.83,7,70,63
"O93","RBF",2715.96,8,71,63
"O93","ForcX",2844.12,1,64,63
"O93","ForcX",2811.76,2,65,63
"O93","ForcX",2779.4,3,66,63
"O93","ForcX",2747.04,4,67,63
"O93","ForcX",2714.68,5,68,63
"O93","ForcX",2682.32,6,69,63
"O93","ForcX",2649.96,7,70,63
"O93","ForcX",2617.6,8,71,63
"O94","NAIVE2",3557,1,64,63
"O94","NAIVE2",3557,2,65,63
"O94","NAIVE2",3557,3,66,63
"O94","NAIVE2",3557,4,67,63
"O94","NAIVE2",3557,5,68,63
"O94","NAIVE2",3557,6,69,63
"O94","NAIVE2",3557,7,70,63
"O94","NAIVE2",3557,8,71,63
"O94","SINGLE",3557,1,64,63
"O94","SINGLE",3557,2,65,63
"O94","SINGLE",3557,3,66,63
"O94","SINGLE",3557,4,67,63
"O94","SINGLE",3557,5,68,63
"O94","SINGLE",3557,6,69,63
"O94","SINGLE",3557,7,70,63
"O94","SINGLE",3557,8,71,63
"O94","HOLT",3534.25,1,64,63
"O94","HOLT",3511.54,2,65,63
"O94","HOLT",3488.84,3,66,63
"O94","HOLT",3466.14,4,67,63
"O94","HOLT",3443.44,5,68,63
"O94","HOLT",3420.73,6,69,63
"O94","HOLT",3398.03,7,70,63
"O94","HOLT",3375.33,8,71,63
"O94","DAMPEN",3553.81,1,64,63
"O94","DAMPEN",3553.63,2,65,63
"O94","DAMPEN",3553.49,3,66,63
"O94","DAMPEN",3553.39,4,67,63
"O94","DAMPEN",3553.31,5,68,63
"O94","DAMPEN",3553.25,6,69,63
"O94","DAMPEN",3553.21,7,70,63
"O94","DAMPEN",3553.17,8,71,63
"O94","WINTER",3534.25,1,64,63
"O94","WINTER",3511.54,2,65,63
"O94","WINTER",3488.84,3,66,63
"O94","WINTER",3466.14,4,67,63
"O94","WINTER",3443.44,5,68,63
"O94","WINTER",3420.73,6,69,63
"O94","WINTER",3398.03,7,70,63
"O94","WINTER",3375.33,8,71,63
"O94","COMB S-H-D",3548.35,1,64,63
"O94","COMB S-H-D",3540.72,2,65,63
"O94","COMB S-H-D",3533.11,3,66,63
"O94","COMB S-H-D",3525.51,4,67,63
"O94","COMB S-H-D",3517.92,5,68,63
"O94","COMB S-H-D",3510.33,6,69,63
"O94","COMB S-H-D",3502.75,7,70,63
"O94","COMB S-H-D",3495.17,8,71,63
"O94","B-J auto",3571.03,1,64,63
"O94","B-J auto",3574.74,2,65,63
"O94","B-J auto",3575.72,3,66,63
"O94","B-J auto",3575.98,4,67,63
"O94","B-J auto",3576.05,5,68,63
"O94","B-J auto",3576.07,6,69,63
"O94","B-J auto",3576.07,7,70,63
"O94","B-J auto",3576.07,8,71,63
"O94","AutoBox1",3536.39,1,64,63
"O94","AutoBox1",3515.77,2,65,63
"O94","AutoBox1",3495.16,3,66,63
"O94","AutoBox1",3474.54,4,67,63
"O94","AutoBox1",3453.93,5,68,63
"O94","AutoBox1",3433.31,6,69,63
"O94","AutoBox1",3412.7,7,70,63
"O94","AutoBox1",3392.08,8,71,63
"O94","AutoBox2",3540.03,1,64,63
"O94","AutoBox2",3523.06,2,65,63
"O94","AutoBox2",3506.1,3,66,63
"O94","AutoBox2",3489.13,4,67,63
"O94","AutoBox2",3472.16,5,68,63
"O94","AutoBox2",3455.19,6,69,63
"O94","AutoBox2",3438.22,7,70,63
"O94","AutoBox2",3421.25,8,71,63
"O94","AutoBox3",3537.28,1,64,63
"O94","AutoBox3",3517.56,2,65,63
"O94","AutoBox3",3497.85,3,66,63
"O94","AutoBox3",3478.13,4,67,63
"O94","AutoBox3",3458.41,5,68,63
"O94","AutoBox3",3438.69,6,69,63
"O94","AutoBox3",3418.97,7,70,63
"O94","AutoBox3",3399.26,8,71,63
"O94","ROBUST-Trend",3539.53,1,64,63
"O94","ROBUST-Trend",3522.05,2,65,63
"O94","ROBUST-Trend",3504.58,3,66,63
"O94","ROBUST-Trend",3487.11,4,67,63
"O94","ROBUST-Trend",3469.64,5,68,63
"O94","ROBUST-Trend",3452.16,6,69,63
"O94","ROBUST-Trend",3434.69,7,70,63
"O94","ROBUST-Trend",3417.22,8,71,63
"O94","ARARMA",3539.68,1,64,63
"O94","ARARMA",3522.45,2,65,63
"O94","ARARMA",3505.3,3,66,63
"O94","ARARMA",3488.23,4,67,63
"O94","ARARMA",3471.25,5,68,63
"O94","ARARMA",3454.34,6,69,63
"O94","ARARMA",3437.52,7,70,63
"O94","ARARMA",3420.79,8,71,63
"O94","Auto-ANN",3541.85,1,64,63
"O94","Auto-ANN",3526.82,2,65,63
"O94","Auto-ANN",3511.92,3,66,63
"O94","Auto-ANN",3497.14,4,67,63
"O94","Auto-ANN",3482.48,5,68,63
"O94","Auto-ANN",3467.94,6,69,63
"O94","Auto-ANN",3453.52,7,70,63
"O94","Auto-ANN",3439.22,8,71,63
"O94","Flors-Pearc1",3559.06,1,64,63
"O94","Flors-Pearc1",3559.17,2,65,63
"O94","Flors-Pearc1",3559.17,3,66,63
"O94","Flors-Pearc1",3559.17,4,67,63
"O94","Flors-Pearc1",3559.17,5,68,63
"O94","Flors-Pearc1",3559.17,6,69,63
"O94","Flors-Pearc1",3559.17,7,70,63
"O94","Flors-Pearc1",3559.17,8,71,63
"O94","Flors-Pearc2",3530.15,1,64,63
"O94","Flors-Pearc2",3525.6,2,65,63
"O94","Flors-Pearc2",3520.47,3,66,63
"O94","Flors-Pearc2",3515.05,4,67,63
"O94","Flors-Pearc2",3509.5,5,68,63
"O94","Flors-Pearc2",3503.87,6,69,63
"O94","Flors-Pearc2",3498.21,7,70,63
"O94","Flors-Pearc2",3492.53,8,71,63
"O94","PP-Autocast",3553.94,1,64,63
"O94","PP-Autocast",3553.92,2,65,63
"O94","PP-Autocast",3553.9,3,66,63
"O94","PP-Autocast",3553.88,4,67,63
"O94","PP-Autocast",3553.87,5,68,63
"O94","PP-Autocast",3553.86,6,69,63
"O94","PP-Autocast",3553.86,7,70,63
"O94","PP-Autocast",3553.85,8,71,63
"O94","ForecastPro",3557,1,64,63
"O94","ForecastPro",3557,2,65,63
"O94","ForecastPro",3557,3,66,63
"O94","ForecastPro",3557,4,67,63
"O94","ForecastPro",3557,5,68,63
"O94","ForecastPro",3557,6,69,63
"O94","ForecastPro",3557,7,70,63
"O94","ForecastPro",3557,8,71,63
"O94","SMARTFCS",3526.4,1,64,63
"O94","SMARTFCS",3511.56,2,65,63
"O94","SMARTFCS",3496.72,3,66,63
"O94","SMARTFCS",3481.88,4,67,63
"O94","SMARTFCS",3467.03,5,68,63
"O94","SMARTFCS",3452.19,6,69,63
"O94","SMARTFCS",3437.35,7,70,63
"O94","SMARTFCS",3422.51,8,71,63
"O94","THETAsm",3548.82,1,64,63
"O94","THETAsm",3544.73,2,65,63
"O94","THETAsm",3542.68,3,66,63
"O94","THETAsm",3541.66,4,67,63
"O94","THETAsm",3541.15,5,68,63
"O94","THETAsm",3540.89,6,69,63
"O94","THETAsm",3540.77,7,70,63
"O94","THETAsm",3540.7,8,71,63
"O94","THETA",3550.88,1,64,63
"O94","THETA",3541.5,2,65,63
"O94","THETA",3530.92,3,66,63
"O94","THETA",3519.96,4,67,63
"O94","THETA",3508.9,5,68,63
"O94","THETA",3497.84,6,69,63
"O94","THETA",3486.81,7,70,63
"O94","THETA",3475.82,8,71,63
"O94","RBF",3539.72,1,64,63
"O94","RBF",3526.68,2,65,63
"O94","RBF",3511.87,3,66,63
"O94","RBF",3495.33,4,67,63
"O94","RBF",3477.12,5,68,63
"O94","RBF",3457.29,6,69,63
"O94","RBF",3435.88,7,70,63
"O94","RBF",3412.95,8,71,63
"O94","ForcX",3538.72,1,64,63
"O94","ForcX",3520.67,2,65,63
"O94","ForcX",3502.61,3,66,63
"O94","ForcX",3484.56,4,67,63
"O94","ForcX",3466.51,5,68,63
"O94","ForcX",3448.46,6,69,63
"O94","ForcX",3430.41,7,70,63
"O94","ForcX",3412.36,8,71,63
"O95","NAIVE2",2679,1,64,63
"O95","NAIVE2",2679,2,65,63
"O95","NAIVE2",2679,3,66,63
"O95","NAIVE2",2679,4,67,63
"O95","NAIVE2",2679,5,68,63
"O95","NAIVE2",2679,6,69,63
"O95","NAIVE2",2679,7,70,63
"O95","NAIVE2",2679,8,71,63
"O95","SINGLE",2679,1,64,63
"O95","SINGLE",2679,2,65,63
"O95","SINGLE",2679,3,66,63
"O95","SINGLE",2679,4,67,63
"O95","SINGLE",2679,5,68,63
"O95","SINGLE",2679,6,69,63
"O95","SINGLE",2679,7,70,63
"O95","SINGLE",2679,8,71,63
"O95","HOLT",2645.11,1,64,63
"O95","HOLT",2609.19,2,65,63
"O95","HOLT",2573.27,3,66,63
"O95","HOLT",2537.36,4,67,63
"O95","HOLT",2501.44,5,68,63
"O95","HOLT",2465.52,6,69,63
"O95","HOLT",2429.6,7,70,63
"O95","HOLT",2393.68,8,71,63
"O95","DAMPEN",2654.85,1,64,63
"O95","DAMPEN",2627.8,2,65,63
"O95","DAMPEN",2603.6,3,66,63
"O95","DAMPEN",2581.96,4,67,63
"O95","DAMPEN",2562.59,5,68,63
"O95","DAMPEN",2545.27,6,69,63
"O95","DAMPEN",2529.78,7,70,63
"O95","DAMPEN",2515.92,8,71,63
"O95","WINTER",2645.11,1,64,63
"O95","WINTER",2609.19,2,65,63
"O95","WINTER",2573.27,3,66,63
"O95","WINTER",2537.36,4,67,63
"O95","WINTER",2501.44,5,68,63
"O95","WINTER",2465.52,6,69,63
"O95","WINTER",2429.6,7,70,63
"O95","WINTER",2393.68,8,71,63
"O95","COMB S-H-D",2659.65,1,64,63
"O95","COMB S-H-D",2638.66,2,65,63
"O95","COMB S-H-D",2618.62,3,66,63
"O95","COMB S-H-D",2599.44,4,67,63
"O95","COMB S-H-D",2581.01,5,68,63
"O95","COMB S-H-D",2563.26,6,69,63
"O95","COMB S-H-D",2546.13,7,70,63
"O95","COMB S-H-D",2529.53,8,71,63
"O95","B-J auto",2656.2,1,64,63
"O95","B-J auto",2631.97,2,65,63
"O95","B-J auto",2610.54,3,66,63
"O95","B-J auto",2591.58,4,67,63
"O95","B-J auto",2574.8,5,68,63
"O95","B-J auto",2559.96,6,69,63
"O95","B-J auto",2546.82,7,70,63
"O95","B-J auto",2535.2,8,71,63
"O95","AutoBox1",2666.04,1,64,63
"O95","AutoBox1",2624.39,2,65,63
"O95","AutoBox1",2604.89,3,66,63
"O95","AutoBox1",2595.78,4,67,63
"O95","AutoBox1",2566.95,5,68,63
"O95","AutoBox1",2549.47,6,69,63
"O95","AutoBox1",2547.07,7,70,63
"O95","AutoBox1",2519.29,8,71,63
"O95","AutoBox2",2666.76,1,64,63
"O95","AutoBox2",2654.52,2,65,63
"O95","AutoBox2",2642.27,3,66,63
"O95","AutoBox2",2630.03,4,67,63
"O95","AutoBox2",2617.79,5,68,63
"O95","AutoBox2",2605.55,6,69,63
"O95","AutoBox2",2593.3,7,70,63
"O95","AutoBox2",2581.06,8,71,63
"O95","AutoBox3",2661.85,1,64,63
"O95","AutoBox3",2620.92,2,65,63
"O95","AutoBox3",2584.97,3,66,63
"O95","AutoBox3",2558.89,4,67,63
"O95","AutoBox3",2523.49,5,68,63
"O95","AutoBox3",2489.89,6,69,63
"O95","AutoBox3",2460.55,7,70,63
"O95","AutoBox3",2427.25,8,71,63
"O95","ROBUST-Trend",2664.38,1,64,63
"O95","ROBUST-Trend",2649.75,2,65,63
"O95","ROBUST-Trend",2635.13,3,66,63
"O95","ROBUST-Trend",2620.5,4,67,63
"O95","ROBUST-Trend",2605.88,5,68,63
"O95","ROBUST-Trend",2591.26,6,69,63
"O95","ROBUST-Trend",2576.64,7,70,63
"O95","ROBUST-Trend",2562.01,8,71,63
"O95","ARARMA",2668,1,64,63
"O95","ARARMA",2657.04,2,65,63
"O95","ARARMA",2646.13,3,66,63
"O95","ARARMA",2635.26,4,67,63
"O95","ARARMA",2624.44,5,68,63
"O95","ARARMA",2613.66,6,69,63
"O95","ARARMA",2602.92,7,70,63
"O95","ARARMA",2592.23,8,71,63
"O95","Auto-ANN",2642.02,1,64,63
"O95","Auto-ANN",2603.58,2,65,63
"O95","Auto-ANN",2563.63,3,66,63
"O95","Auto-ANN",2522.09,4,67,63
"O95","Auto-ANN",2478.91,5,68,63
"O95","Auto-ANN",2434.03,6,69,63
"O95","Auto-ANN",2387.38,7,70,63
"O95","Auto-ANN",2338.88,8,71,63
"O95","Flors-Pearc1",2655.64,1,64,63
"O95","Flors-Pearc1",2621.45,2,65,63
"O95","Flors-Pearc1",2587.43,3,66,63
"O95","Flors-Pearc1",2553.58,4,67,63
"O95","Flors-Pearc1",2519.89,5,68,63
"O95","Flors-Pearc1",2486.38,6,69,63
"O95","Flors-Pearc1",2453.04,7,70,63
"O95","Flors-Pearc1",2419.86,8,71,63
"O95","Flors-Pearc2",2654.61,1,64,63
"O95","Flors-Pearc2",2627.05,2,65,63
"O95","Flors-Pearc2",2601.82,3,66,63
"O95","Flors-Pearc2",2578.75,4,67,63
"O95","Flors-Pearc2",2557.63,5,68,63
"O95","Flors-Pearc2",2538.31,6,69,63
"O95","Flors-Pearc2",2520.63,7,70,63
"O95","Flors-Pearc2",2504.45,8,71,63
"O95","PP-Autocast",2654.97,1,64,63
"O95","PP-Autocast",2628.13,2,65,63
"O95","PP-Autocast",2604.24,3,66,63
"O95","PP-Autocast",2582.98,4,67,63
"O95","PP-Autocast",2564.06,5,68,63
"O95","PP-Autocast",2547.21,6,69,63
"O95","PP-Autocast",2532.23,7,70,63
"O95","PP-Autocast",2518.89,8,71,63
"O95","ForecastPro",2646.78,1,64,63
"O95","ForecastPro",2613.04,2,65,63
"O95","ForecastPro",2579.69,3,66,63
"O95","ForecastPro",2546.7,4,67,63
"O95","ForecastPro",2514.09,5,68,63
"O95","ForecastPro",2481.84,6,69,63
"O95","ForecastPro",2449.95,7,70,63
"O95","ForecastPro",2418.42,8,71,63
"O95","SMARTFCS",2647.14,1,64,63
"O95","SMARTFCS",2611.25,2,65,63
"O95","SMARTFCS",2575.37,3,66,63
"O95","SMARTFCS",2539.48,4,67,63
"O95","SMARTFCS",2503.59,5,68,63
"O95","SMARTFCS",2467.71,6,69,63
"O95","SMARTFCS",2431.82,7,70,63
"O95","SMARTFCS",2395.93,8,71,63
"O95","THETAsm",2648.72,1,64,63
"O95","THETAsm",2623.29,2,65,63
"O95","THETAsm",2601.92,3,66,63
"O95","THETAsm",2583.97,4,67,63
"O95","THETAsm",2568.9,5,68,63
"O95","THETAsm",2556.23,6,69,63
"O95","THETAsm",2545.6,7,70,63
"O95","THETAsm",2536.66,8,71,63
"O95","THETA",2660.38,1,64,63
"O95","THETA",2637.9,2,65,63
"O95","THETA",2621.52,3,66,63
"O95","THETA",2609.15,4,67,63
"O95","THETA",2599.4,5,68,63
"O95","THETA",2591.39,6,69,63
"O95","THETA",2584.51,7,70,63
"O95","THETA",2578.39,8,71,63
"O95","RBF",2704.4,1,97,63
"O95","RBF",2693.4,2,98,63
"O95","RBF",2683.76,3,99,63
"O95","RBF",2675.63,4,100,63
"O95","RBF",2669.15,5,101,63
"O95","RBF",2664.45,6,102,63
"O95","RBF",2661.65,7,103,63
"O95","RBF",2660.84,8,104,63
"O95","ForcX",2644.13,1,97,63
"O95","ForcX",2607.74,2,98,63
"O95","ForcX",2571.36,3,99,63
"O95","ForcX",2534.97,4,100,63
"O95","ForcX",2498.58,5,101,63
"O95","ForcX",2462.2,6,102,63
"O95","ForcX",2425.81,7,103,63
"O95","ForcX",2389.43,8,104,63
"O96","NAIVE2",1251,1,97,63
"O96","NAIVE2",1251,2,98,63
"O96","NAIVE2",1251,3,99,63
"O96","NAIVE2",1251,4,100,63
"O96","NAIVE2",1251,5,101,63
"O96","NAIVE2",1251,6,102,63
"O96","NAIVE2",1251,7,103,63
"O96","NAIVE2",1251,8,104,63
"O96","SINGLE",1251,1,97,63
"O96","SINGLE",1251,2,98,63
"O96","SINGLE",1251,3,99,63
"O96","SINGLE",1251,4,100,63
"O96","SINGLE",1251,5,101,63
"O96","SINGLE",1251,6,102,63
"O96","SINGLE",1251,7,103,63
"O96","SINGLE",1251,8,104,63
"O96","HOLT",1228.76,1,97,63
"O96","HOLT",1207.93,2,98,63
"O96","HOLT",1187.09,3,99,63
"O96","HOLT",1166.26,4,100,63
"O96","HOLT",1145.42,5,101,63
"O96","HOLT",1124.59,6,102,63
"O96","HOLT",1103.75,7,103,63
"O96","HOLT",1082.92,8,104,63
"O96","DAMPEN",1227.98,1,96,63
"O96","DAMPEN",1206.49,2,97,63
"O96","DAMPEN",1185.05,3,98,63
"O96","DAMPEN",1163.64,4,99,63
"O96","DAMPEN",1142.28,5,100,63
"O96","DAMPEN",1120.96,6,101,63
"O96","DAMPEN",1099.68,7,102,63
"O96","DAMPEN",1078.44,8,103,63
"O96","WINTER",1228.76,1,97,63
"O96","WINTER",1207.93,2,98,63
"O96","WINTER",1187.09,3,99,63
"O96","WINTER",1166.26,4,100,63
"O96","WINTER",1145.42,5,101,63
"O96","WINTER",1124.59,6,102,63
"O96","WINTER",1103.75,7,103,63
"O96","WINTER",1082.92,8,104,63
"O96","COMB S-H-D",1235.91,1,96,63
"O96","COMB S-H-D",1221.81,2,97,63
"O96","COMB S-H-D",1207.71,3,98,63
"O96","COMB S-H-D",1193.63,4,99,63
"O96","COMB S-H-D",1179.57,5,100,63
"O96","COMB S-H-D",1165.52,6,101,63
"O96","COMB S-H-D",1151.48,7,102,63
"O96","COMB S-H-D",1137.45,8,103,63
"O96","B-J auto",1243.45,1,96,63
"O96","B-J auto",1237.75,2,97,63
"O96","B-J auto",1233.49,3,98,63
"O96","B-J auto",1230.31,4,99,63
"O96","B-J auto",1227.94,5,100,63
"O96","B-J auto",1226.16,6,101,63
"O96","B-J auto",1224.84,7,102,63
"O96","B-J auto",1223.85,8,103,63
"O96","AutoBox1",1233.1,1,97,63
"O96","AutoBox1",1215.21,2,98,63
"O96","AutoBox1",1197.31,3,99,63
"O96","AutoBox1",1179.42,4,100,63
"O96","AutoBox1",1161.52,5,101,63
"O96","AutoBox1",1143.63,6,102,63
"O96","AutoBox1",1125.73,7,103,63
"O96","AutoBox1",1107.83,8,104,63
"O96","AutoBox2",1235.67,1,96,63
"O96","AutoBox2",1220.33,2,97,63
"O96","AutoBox2",1205,3,98,63
"O96","AutoBox2",1189.67,4,99,63
"O96","AutoBox2",1174.33,5,100,63
"O96","AutoBox2",1159,6,101,63
"O96","AutoBox2",1143.67,7,102,63
"O96","AutoBox2",1128.34,8,103,63
"O96","AutoBox3",1233.81,1,97,63
"O96","AutoBox3",1216.62,2,98,63
"O96","AutoBox3",1199.42,3,99,63
"O96","AutoBox3",1182.23,4,100,63
"O96","AutoBox3",1165.04,5,101,63
"O96","AutoBox3",1147.85,6,102,63
"O96","AutoBox3",1130.65,7,103,63
"O96","AutoBox3",1113.46,8,104,63
